batch size,layers dim,lr,drop out,min l2 penalty weight,activation func,macro f1 test,micro f1 test,acc test,loss test,macro f1 train,micro f1 train,acc train,loss train
32,"(268, 804, 402, 134)",0.003,9,0.004216965034285823,relu,0.126539109280249,0.13653136531365315,0.13653136531365315,2.51963994536154,0.13508470404424236,0.15004616805170823,0.15004616805170823,2.5754024638698514
32,"(268, 804, 402, 134)",0.003,9,0.004216965034285823,elu,0.1333543367053292,0.14391143911439114,0.14391143911439114,3.035352738850969,0.14116096414138937,0.15189289012003693,0.15189289012003693,3.037078773116211
32,"(268, 804, 402, 134)",0.003,9,0.01778279410038923,relu,0.12234447759706235,0.13099630996309963,0.13099630996309963,2.5747007251060503,0.1243400611032013,0.13896583564173592,0.13896583564173592,2.5225328625508907
32,"(268, 804, 402, 134)",0.003,9,0.01778279410038923,elu,0.12901143799478984,0.13653136531365315,0.13653136531365315,3.1781890249858322,0.1205894446057293,0.12696214219759927,0.12696214219759927,3.028686162541937
32,"(268, 804, 402, 134)",0.003,9,0.07498942093324558,relu,0.14711874308829898,0.16605166051660517,0.16605166051660517,2.494483573778537,0.1363890676808987,0.15189289012003693,0.15189289012003693,2.6039444723362255
32,"(268, 804, 402, 134)",0.003,9,0.07498942093324558,elu,0.11965144603286179,0.12546125461254612,0.12546125461254612,2.9010104456925037,0.14576647740283333,0.15420129270544783,0.15420129270544783,3.0493000288359906
32,"(268, 804, 402, 134)",0.003,9,0.31622776601683794,relu,0.1376853432304073,0.14206642066420663,0.14206642066420663,2.4803035329031644,0.1332620450453346,0.14081255771006462,0.14081255771006462,2.6120611081297174
32,"(268, 804, 402, 134)",0.003,9,0.31622776601683794,elu,0.10581373706187325,0.1088560885608856,0.1088560885608856,3.098153166740077,0.1414492065627819,0.15327793167128348,0.15327793167128348,3.206151422234704
32,"(268, 536, 321, 80)",0.0001,1,0.001,relu,0.8243444048961358,0.8321033210332104,0.8321033210332104,0.5680997746860685,0.858545151172911,0.8693444136657433,0.8693444136657433,0.388703879919302
32,"(268, 536, 321, 80)",0.0001,1,0.001,elu,0.8247790141893053,0.8284132841328413,0.8284132841328413,0.5035821485301937,0.8665384150216848,0.8771929824561403,0.8771929824561403,0.3720584004088121
32,"(268, 536, 321, 80)",0.0001,1,0.004216965034285823,relu,0.8168305490630979,0.8265682656826568,0.8265682656826568,0.5628704261094829,0.847095904859473,0.8591874422899354,0.8591874422899354,0.40948900215037487
32,"(268, 536, 321, 80)",0.0001,1,0.004216965034285823,elu,0.825962575484897,0.8284132841328413,0.8284132841328413,0.5364675134804512,0.8727632011705089,0.8799630655586335,0.8799630655586335,0.39166152481344424
32,"(268, 536, 321, 80)",0.0001,1,0.01778279410038923,relu,0.836667487322128,0.8394833948339483,0.8394833948339483,0.5716285229805955,0.8581482529739726,0.8688827331486612,0.8688827331486612,0.421638081370924
32,"(268, 536, 321, 80)",0.0001,1,0.01778279410038923,elu,0.8220546911034867,0.8265682656826568,0.8265682656826568,0.4739250657378003,0.8736807696164349,0.884118190212373,0.884118190212373,0.3811189670500898
32,"(268, 536, 321, 80)",0.0001,1,0.07498942093324558,relu,0.7107210280546677,0.7472324723247232,0.7472324723247232,0.7026258509709127,0.7835233764495977,0.8125577100646354,0.8125577100646353,0.6928449679181135
32,"(268, 536, 321, 80)",0.0001,1,0.07498942093324558,elu,0.8106977988305007,0.8136531365313654,0.8136531365313653,0.6655393448574597,0.8542987259563215,0.863342566943675,0.863342566943675,0.5437381406315747
32,"(268, 536, 321, 80)",0.0001,1,0.31622776601683794,relu,0.07866383996520983,0.15313653136531366,0.15313653136531366,1.9562362498402046,0.07212313210402892,0.13250230840258542,0.13250230840258542,1.959238702650709
32,"(268, 536, 321, 80)",0.0001,1,0.31622776601683794,elu,0.06997110119525347,0.1070110701107011,0.1070110701107011,1.9577876049252698,0.07637866789485435,0.10110803324099724,0.10110803324099724,1.9691716146248868
32,"(268, 536, 321, 80)",0.0001,3,0.001,relu,0.803086838308057,0.8118081180811808,0.8118081180811808,0.4606922286847171,0.8769416267783384,0.8855032317636196,0.8855032317636196,0.3790659992052436
32,"(268, 536, 321, 80)",0.0001,3,0.001,elu,0.8325751718626481,0.8394833948339483,0.8394833948339483,0.5404944645514562,0.8690458324906148,0.8799630655586335,0.8799630655586335,0.3553636033257753
32,"(268, 536, 321, 80)",0.0001,3,0.004216965034285823,relu,0.8080760559264627,0.8210332103321034,0.8210332103321033,0.4111816272040303,0.8741180275537833,0.8808864265927978,0.8808864265927978,0.378562462663289
32,"(268, 536, 321, 80)",0.0001,3,0.004216965034285823,elu,0.8175006187871551,0.8247232472324724,0.8247232472324724,0.39913402477249865,0.8789948593708107,0.8864265927977839,0.8864265927977839,0.3830142060945285
32,"(268, 536, 321, 80)",0.0001,3,0.01778279410038923,relu,0.8034852961486135,0.8136531365313654,0.8136531365313653,0.5458432694539695,0.8565752028064243,0.8670360110803325,0.8670360110803325,0.4272101356498764
32,"(268, 536, 321, 80)",0.0001,3,0.01778279410038923,elu,0.8221670855277161,0.8247232472324724,0.8247232472324724,0.5104424186834784,0.8579049532771766,0.868421052631579,0.868421052631579,0.43965912396794227
32,"(268, 536, 321, 80)",0.0001,3,0.07498942093324558,relu,0.6986579377861434,0.7527675276752768,0.7527675276752768,0.7095878991418548,0.7456962916063702,0.8024007386888273,0.8024007386888273,0.7096900708453034
32,"(268, 536, 321, 80)",0.0001,3,0.07498942093324558,elu,0.7776661048602993,0.7952029520295203,0.7952029520295203,0.622354526849558,0.830096410549516,0.84533702677747,0.84533702677747,0.6239814840577915
32,"(268, 536, 321, 80)",0.0001,3,0.31622776601683794,relu,0.07068856712597223,0.12915129151291513,0.12915129151291513,1.9527700205552414,0.0788522942924675,0.1329639889196676,0.1329639889196676,1.9477510198985182
32,"(268, 536, 321, 80)",0.0001,3,0.31622776601683794,elu,0.08047508933616486,0.10516605166051661,0.10516605166051661,1.9720370865637256,0.08416206842892796,0.10526315789473684,0.10526315789473684,1.9736310492073967
32,"(268, 536, 321, 80)",0.0001,5,0.001,relu,0.8022593989549139,0.8191881918819188,0.8191881918819188,0.6202243029235394,0.8564482831769498,0.868421052631579,0.868421052631579,0.4183584156967238
32,"(268, 536, 321, 80)",0.0001,5,0.001,elu,0.8018625649305484,0.8118081180811808,0.8118081180811808,0.5701730727829976,0.8538691904010504,0.8642659279778393,0.8642659279778393,0.4282255903779349
32,"(268, 536, 321, 80)",0.0001,5,0.004216965034285823,relu,0.8111575332829786,0.8228782287822878,0.8228782287822878,0.5300897465258262,0.8577515295770148,0.8716528162511542,0.8716528162511542,0.399088612543332
32,"(268, 536, 321, 80)",0.0001,5,0.004216965034285823,elu,0.805056046930466,0.8154981549815498,0.8154981549815498,0.4624915650517453,0.8603118208038646,0.8721144967682364,0.8721144967682364,0.3980132570414314
32,"(268, 536, 321, 80)",0.0001,5,0.01778279410038923,relu,0.8137613660741361,0.8228782287822878,0.8228782287822878,0.5252798495773591,0.8507116740175652,0.863342566943675,0.863342566943675,0.4560533096560484
32,"(268, 536, 321, 80)",0.0001,5,0.01778279410038923,elu,0.8135800366093809,0.8210332103321034,0.8210332103321033,0.5166025249192966,0.871782742214535,0.8799630655586335,0.8799630655586335,0.39670718357446566
32,"(268, 536, 321, 80)",0.0001,5,0.07498942093324558,relu,0.5658020244276715,0.6863468634686347,0.6863468634686347,0.9673613551891439,0.5997025993872439,0.7285318559556787,0.7285318559556787,0.8671533829939816
32,"(268, 536, 321, 80)",0.0001,5,0.07498942093324558,elu,0.7477858129318696,0.7749077490774909,0.7749077490774908,0.7239325349036742,0.8043663282097929,0.8296398891966759,0.8296398891966759,0.6643242962233711
32,"(268, 536, 321, 80)",0.0001,5,0.31622776601683794,relu,0.1258411836341313,0.14022140221402213,0.14022140221402213,1.9512727793460618,0.11122972450344175,0.12419205909510618,0.12419205909510618,1.951879272147084
32,"(268, 536, 321, 80)",0.0001,5,0.31622776601683794,elu,0.14092797315393787,0.16605166051660517,0.16605166051660517,1.9439637460466903,0.13822374966008666,0.16620498614958448,0.16620498614958448,1.959558068535895
32,"(268, 536, 321, 80)",0.0001,7,0.001,relu,0.7628696909439022,0.7822878228782287,0.7822878228782287,0.7284896317287414,0.808046254338794,0.8291782086795937,0.8291782086795937,0.5987171812359056
32,"(268, 536, 321, 80)",0.0001,7,0.001,elu,0.7912331916932163,0.8025830258302583,0.8025830258302583,0.5268196692171891,0.8495125897325135,0.863342566943675,0.863342566943675,0.48023388860066935
32,"(268, 536, 321, 80)",0.0001,7,0.004216965034285823,relu,0.7699330217358016,0.7822878228782287,0.7822878228782287,0.6364964260056907,0.8055055745927745,0.8296398891966759,0.8296398891966759,0.5749699788756785
32,"(268, 536, 321, 80)",0.0001,7,0.004216965034285823,elu,0.8018614880955919,0.8118081180811808,0.8118081180811808,0.5657717278138031,0.8565612114302298,0.8688827331486612,0.8688827331486612,0.48703808065151943
32,"(268, 536, 321, 80)",0.0001,7,0.01778279410038923,relu,0.6950365449485387,0.7472324723247232,0.7472324723247232,0.836593517176777,0.7796695183187513,0.8217913204062789,0.8217913204062789,0.6395164738820309
32,"(268, 536, 321, 80)",0.0001,7,0.01778279410038923,elu,0.8041396162975906,0.8154981549815498,0.8154981549815498,0.5102663701537549,0.8502999151543201,0.8619575253924283,0.8619575253924284,0.5204193890113399
32,"(268, 536, 321, 80)",0.0001,7,0.07498942093324558,relu,0.09021829661182702,0.10516605166051661,0.10516605166051661,1.9919127555486793,0.09422237932697106,0.10664819944598337,0.10664819944598337,1.9907546930238778
32,"(268, 536, 321, 80)",0.0001,7,0.07498942093324558,elu,0.7107198411035726,0.7527675276752768,0.7527675276752768,0.8161797836360689,0.7178969339111555,0.7788550323176363,0.7788550323176362,0.7506901904947573
32,"(268, 536, 321, 80)",0.0001,7,0.31622776601683794,relu,0.1127748646689117,0.13284132841328414,0.13284132841328414,1.9623479870607228,0.1216687897350971,0.13157894736842105,0.13157894736842105,1.9604422620757898
32,"(268, 536, 321, 80)",0.0001,7,0.31622776601683794,elu,0.1399523640385319,0.14760147601476015,0.14760147601476015,2.0438036285512458,0.1419599117323934,0.15650969529085873,0.15650969529085873,2.0392327778316672
32,"(268, 536, 321, 80)",0.0001,9,0.001,relu,0.14608039628278782,0.15498154981549817,0.15498154981549817,2.6456316310208514,0.13586085688667662,0.141735918744229,0.141735918744229,2.6109254966649456
32,"(268, 536, 321, 80)",0.0001,9,0.001,elu,0.15351571112674484,0.16789667896678967,0.16789667896678967,3.2020854703316326,0.14537082237488283,0.15789473684210525,0.15789473684210525,3.0171764135412236
32,"(268, 536, 321, 80)",0.0001,9,0.004216965034285823,relu,0.13144580774701892,0.14022140221402213,0.14022140221402213,2.6022081535625925,0.1361478915857251,0.15466297322253,0.15466297322253,2.3831122037148056
32,"(268, 536, 321, 80)",0.0001,9,0.004216965034285823,elu,0.13604590722791002,0.14760147601476015,0.14760147601476015,3.0683131939981,0.13385494768514192,0.14127423822714683,0.14127423822714683,3.292890670150088
32,"(268, 536, 321, 80)",0.0001,9,0.01778279410038923,relu,0.1411783055874891,0.15129151291512916,0.15129151291512916,2.607142607845137,0.1408383997583989,0.1505078485687904,0.1505078485687904,2.5878844712495237
32,"(268, 536, 321, 80)",0.0001,9,0.01778279410038923,elu,0.14043601022055063,0.14575645756457564,0.14575645756457564,3.1321445805344394,0.14523221422920635,0.15189289012003693,0.15189289012003693,3.159783112967644
32,"(268, 536, 321, 80)",0.0001,9,0.07498942093324558,relu,0.10608176537956462,0.1070110701107011,0.1070110701107011,2.8258340517134077,0.12351874485892037,0.1260387811634349,0.1260387811634349,2.565760771300607
32,"(268, 536, 321, 80)",0.0001,9,0.07498942093324558,elu,0.11145195469355326,0.11992619926199262,0.11992619926199262,3.044573804334102,0.12827583867899017,0.14081255771006462,0.14081255771006462,3.107431777643242
32,"(268, 536, 321, 80)",0.0001,9,0.31622776601683794,relu,0.135520569420339,0.14206642066420663,0.14206642066420663,2.6305726463498744,0.13709480985053044,0.14450600184672208,0.14450600184672208,2.525190300624882
32,"(268, 536, 321, 80)",0.0001,9,0.31622776601683794,elu,0.15011404060599945,0.15867158671586715,0.15867158671586715,3.3063529990570544,0.12705425222904612,0.13573407202216067,0.13573407202216067,3.1333380724594604
32,"(268, 536, 321, 80)",0.0005,1,0.001,relu,0.8160434441716348,0.8210332103321034,0.8210332103321033,0.5560306763421609,0.8514972882423113,0.863342566943675,0.863342566943675,0.40138831546203446
32,"(268, 536, 321, 80)",0.0005,1,0.001,elu,0.8115526619574103,0.8210332103321034,0.8210332103321033,0.5114316997469003,0.8800099028842154,0.8868882733148661,0.8868882733148661,0.314789368018708
32,"(268, 536, 321, 80)",0.0005,1,0.004216965034285823,relu,0.799490593229654,0.8099630996309963,0.8099630996309963,0.4707143932240558,0.8968812003565911,0.9007386888273314,0.9007386888273314,0.3031789813572141
32,"(268, 536, 321, 80)",0.0005,1,0.004216965034285823,elu,0.8103391651940733,0.8173431734317345,0.8173431734317343,0.4724123418919141,0.8712946569450947,0.8827331486611265,0.8827331486611265,0.35103828667410375
32,"(268, 536, 321, 80)",0.0005,1,0.01778279410038923,relu,0.8168484146749228,0.8247232472324724,0.8247232472324724,0.5145307569873191,0.8799051482826992,0.8901200369344415,0.8901200369344414,0.34494487417902575
32,"(268, 536, 321, 80)",0.0005,1,0.01778279410038923,elu,0.8278553098197757,0.8339483394833949,0.8339483394833949,0.5086168903294639,0.8801904761533773,0.8882733148661127,0.8882733148661126,0.3524971737256195
32,"(268, 536, 321, 80)",0.0005,1,0.07498942093324558,relu,0.7753846022743783,0.8007380073800738,0.8007380073800738,0.6955229012458692,0.7963991644674765,0.8227146814404432,0.8227146814404432,0.7153374821324854
32,"(268, 536, 321, 80)",0.0005,1,0.07498942093324558,elu,0.7877899522247496,0.8044280442804429,0.8044280442804428,0.6791006173554396,0.839709016464304,0.8564173591874423,0.8564173591874423,0.5606557388328055
32,"(268, 536, 321, 80)",0.0005,1,0.31622776601683794,relu,0.05544859453215249,0.15313653136531366,0.15313653136531366,1.9257668913234764,0.06304765623927319,0.1680517082179132,0.1680517082179132,1.92714173434513
32,"(268, 536, 321, 80)",0.0005,1,0.31622776601683794,elu,0.06671358198451795,0.14022140221402213,0.14022140221402213,1.9483263325032,0.06898138930641476,0.13157894736842105,0.13157894736842105,1.9552837526963434
32,"(268, 536, 321, 80)",0.0005,3,0.001,relu,0.8038486235992232,0.8136531365313654,0.8136531365313653,0.5058773523533908,0.8835864632943057,0.8868882733148661,0.8868882733148661,0.3377260704126366
32,"(268, 536, 321, 80)",0.0005,3,0.001,elu,0.804560493185085,0.8099630996309963,0.8099630996309963,0.5005326310510045,0.8556423032047997,0.866112650046168,0.866112650046168,0.4283972219683874
32,"(268, 536, 321, 80)",0.0005,3,0.004216965034285823,relu,0.8193898928384494,0.8228782287822878,0.8228782287822878,0.587439270878617,0.8790975304791468,0.8845798707294552,0.8845798707294552,0.32951646368117854
32,"(268, 536, 321, 80)",0.0005,3,0.004216965034285823,elu,0.8269587709646593,0.8302583025830258,0.8302583025830258,0.4681940403931092,0.858204310105705,0.8716528162511542,0.8716528162511542,0.4235543115999496
32,"(268, 536, 321, 80)",0.0005,3,0.01778279410038923,relu,0.7938636326914047,0.8025830258302583,0.8025830258302583,0.5566491359750216,0.8638604151006035,0.8716528162511542,0.8716528162511542,0.3717271206855033
32,"(268, 536, 321, 80)",0.0005,3,0.01778279410038923,elu,0.8102569955765041,0.8191881918819188,0.8191881918819188,0.47993508360481163,0.8646181695508203,0.8748845798707294,0.8748845798707294,0.3893249936857196
32,"(268, 536, 321, 80)",0.0005,3,0.07498942093324558,relu,0.736311946263158,0.7638376383763837,0.7638376383763837,0.8020486269389764,0.7421587852136164,0.7839335180055401,0.7839335180055401,0.7449563736696653
32,"(268, 536, 321, 80)",0.0005,3,0.07498942093324558,elu,0.7931232142723571,0.8025830258302583,0.8025830258302583,0.7072881275491815,0.834420947655622,0.853185595567867,0.853185595567867,0.592236166578496
32,"(268, 536, 321, 80)",0.0005,3,0.31622776601683794,relu,0.05338534277523103,0.11808118081180811,0.11808118081180811,1.9783313362279795,0.043139601427185405,0.08264081255771007,0.08264081255771007,1.980747200049649
32,"(268, 536, 321, 80)",0.0005,3,0.31622776601683794,elu,0.08436975392731108,0.16051660516605165,0.16051660516605165,1.9496636225880566,0.084933680656412,0.16066481994459833,0.16066481994459833,1.937774023337948
32,"(268, 536, 321, 80)",0.0005,5,0.001,relu,0.7920689255919925,0.8007380073800738,0.8007380073800738,0.6204092498713022,0.8741022444608358,0.8836565096952909,0.8836565096952909,0.37997668619704694
32,"(268, 536, 321, 80)",0.0005,5,0.001,elu,0.8164068377103438,0.8228782287822878,0.8228782287822878,0.5478874319889241,0.8720789774674044,0.8790397045244691,0.8790397045244691,0.3991469121964603
32,"(268, 536, 321, 80)",0.0005,5,0.004216965034285823,relu,0.7917528250987093,0.8025830258302583,0.8025830258302583,0.5609948285239673,0.8602390825663884,0.8716528162511542,0.8716528162511542,0.4159942919490527
32,"(268, 536, 321, 80)",0.0005,5,0.004216965034285823,elu,0.8091004142704475,0.8191881918819188,0.8191881918819188,0.522053980760518,0.863483984544974,0.8725761772853184,0.8725761772853186,0.42312569169801456
32,"(268, 536, 321, 80)",0.0005,5,0.01778279410038923,relu,0.7885220250822398,0.7988929889298891,0.7988929889298892,0.5093173643370785,0.8630545041596575,0.8707294552169899,0.8707294552169899,0.48033465846763784
32,"(268, 536, 321, 80)",0.0005,5,0.01778279410038923,elu,0.8216016662678889,0.8265682656826568,0.8265682656826568,0.5571625694329555,0.8734855434451418,0.88134810710988,0.88134810710988,0.40396270208969653
32,"(268, 536, 321, 80)",0.0005,5,0.07498942093324558,relu,0.6277538928395127,0.7195571955719557,0.7195571955719557,0.8441865755688219,0.6647872996136784,0.747460757156048,0.747460757156048,0.8490977807943035
32,"(268, 536, 321, 80)",0.0005,5,0.07498942093324558,elu,0.777088738743231,0.7933579335793358,0.7933579335793358,0.6844979002037728,0.8227307327337002,0.840258541089566,0.840258541089566,0.588827455880706
32,"(268, 536, 321, 80)",0.0005,5,0.31622776601683794,relu,0.10295300128801856,0.16236162361623616,0.16236162361623616,1.935972872966995,0.11965015985096648,0.1795937211449677,0.1795937211449677,1.9351329064259077
32,"(268, 536, 321, 80)",0.0005,5,0.31622776601683794,elu,0.1165862542217377,0.14206642066420663,0.14206642066420663,1.9592204338394552,0.1429149971338606,0.15835641735918743,0.15835641735918743,1.9485187021193824
32,"(268, 536, 321, 80)",0.0005,7,0.001,relu,0.767792058218291,0.7841328413284133,0.7841328413284133,0.7323472225035522,0.8316636781248959,0.8471837488457987,0.8471837488457987,0.5587476273951992
32,"(268, 536, 321, 80)",0.0005,7,0.001,elu,0.7967674538456301,0.8081180811808119,0.8081180811808119,0.5776259706602372,0.8646052663186427,0.8730378578024007,0.8730378578024007,0.419844512904547
32,"(268, 536, 321, 80)",0.0005,7,0.004216965034285823,relu,0.773776412566101,0.7859778597785979,0.7859778597785978,0.6713239630627359,0.8668855391748165,0.873499538319483,0.8734995383194829,0.43097716672791664
32,"(268, 536, 321, 80)",0.0005,7,0.004216965034285823,elu,0.8065532305281625,0.8136531365313654,0.8136531365313653,0.595334048491329,0.8495764322075832,0.8619575253924283,0.8619575253924284,0.4812277945204707
32,"(268, 536, 321, 80)",0.0005,7,0.01778279410038923,relu,0.7797063677381164,0.7859778597785979,0.7859778597785978,0.7077891542983493,0.8172624988976379,0.8356417359187441,0.8356417359187442,0.559610430937164
32,"(268, 536, 321, 80)",0.0005,7,0.01778279410038923,elu,0.8029904964086885,0.8118081180811808,0.8118081180811808,0.5422116835443491,0.851865125503122,0.8651892890120036,0.8651892890120036,0.48967227009307185
32,"(268, 536, 321, 80)",0.0005,7,0.07498942093324558,relu,0.1134542322779802,0.12730627306273062,0.12730627306273062,2.0030719882332235,0.09862809899528892,0.11126500461680519,0.11126500461680518,1.9896613468542936
32,"(268, 536, 321, 80)",0.0005,7,0.07498942093324558,elu,0.7352755662910314,0.7656826568265682,0.7656826568265682,0.7730769119386385,0.7894109381725892,0.817174515235457,0.817174515235457,0.6801092063550017
32,"(268, 536, 321, 80)",0.0005,7,0.31622776601683794,relu,0.11884676121622638,0.12915129151291513,0.12915129151291513,1.9713699032084733,0.11527751750487421,0.12696214219759927,0.12696214219759927,1.96543855503993
32,"(268, 536, 321, 80)",0.0005,7,0.31622776601683794,elu,0.11840578945880116,0.13099630996309963,0.13099630996309963,1.9877308098951243,0.12216833678706403,0.13342566943674977,0.13342566943674977,2.0392671600328307
32,"(268, 536, 321, 80)",0.0005,9,0.001,relu,0.12479849990603083,0.12915129151291513,0.12915129151291513,2.688189581929264,0.12406541489818187,0.1260387811634349,0.1260387811634349,2.6909010991277755
32,"(268, 536, 321, 80)",0.0005,9,0.001,elu,0.5091433990392028,0.6254612546125461,0.6254612546125461,1.0242028425928025,0.5556186488554841,0.6708217913204063,0.6708217913204063,0.9982545614483187
32,"(268, 536, 321, 80)",0.0005,9,0.004216965034285823,relu,0.12811705125557785,0.13284132841328414,0.13284132841328414,2.506838058962697,0.1298231961977774,0.13758079409048937,0.13758079409048937,2.5670604327795816
32,"(268, 536, 321, 80)",0.0005,9,0.004216965034285823,elu,0.5753673720085384,0.6660516605166051,0.6660516605166051,1.1384015474181077,0.6035961226265805,0.6939058171745153,0.6939058171745153,0.8901481084186267
32,"(268, 536, 321, 80)",0.0005,9,0.01778279410038923,relu,0.10698083773743321,0.12915129151291513,0.12915129151291513,2.5254796600218192,0.13258432354854813,0.14727608494921515,0.14727608494921515,2.603049855214688
32,"(268, 536, 321, 80)",0.0005,9,0.01778279410038923,elu,0.6088993931363753,0.6955719557195572,0.6955719557195572,0.9058443080131318,0.6462376058968474,0.7271468144044322,0.7271468144044322,0.8781693812206443
32,"(268, 536, 321, 80)",0.0005,9,0.07498942093324558,relu,0.14870574619517382,0.14575645756457564,0.14575645756457564,2.568741974450888,0.136168933818388,0.14450600184672208,0.14450600184672208,2.5977913262748684
32,"(268, 536, 321, 80)",0.0005,9,0.07498942093324558,elu,0.08962772537839077,0.09778597785977859,0.09778597785977859,3.059397029660402,0.14162832667461242,0.15189289012003693,0.15189289012003693,3.091572348026674
32,"(268, 536, 321, 80)",0.0005,9,0.31622776601683794,relu,0.13457037561053029,0.14391143911439114,0.14391143911439114,2.7528502596756828,0.13830673984499,0.14542936288088643,0.14542936288088643,2.618784388202536
32,"(268, 536, 321, 80)",0.0005,9,0.31622776601683794,elu,0.14524424890137944,0.15313653136531366,0.15313653136531366,3.1932963368907776,0.14612206840084513,0.15420129270544783,0.15420129270544783,3.115403705512337
32,"(268, 536, 321, 80)",0.001,1,0.001,relu,0.8085223338805362,0.8173431734317345,0.8173431734317343,0.5322085795812832,0.8697520940753611,0.8795013850415513,0.8795013850415513,0.374832076714889
32,"(268, 536, 321, 80)",0.001,1,0.001,elu,0.8172525773075429,0.8228782287822878,0.8228782287822878,0.6548727315019378,0.8756040965353173,0.8855032317636196,0.8855032317636196,0.3035546070441629
32,"(268, 536, 321, 80)",0.001,1,0.004216965034285823,relu,0.8147485800000018,0.8210332103321034,0.8210332103321033,0.5494449398077382,0.8539972207584557,0.8679593721144968,0.8679593721144968,0.4256285736148436
32,"(268, 536, 321, 80)",0.001,1,0.004216965034285823,elu,0.8328145100533089,0.8413284132841329,0.8413284132841329,0.5631405244745731,0.873658899882969,0.8827331486611265,0.8827331486611265,0.3084908694820517
32,"(268, 536, 321, 80)",0.001,1,0.01778279410038923,relu,0.8213513805906867,0.8284132841328413,0.8284132841328413,0.535015413878946,0.8755489042047581,0.8850415512465374,0.8850415512465374,0.3574526514991169
32,"(268, 536, 321, 80)",0.001,1,0.01778279410038923,elu,0.8098860560515847,0.8210332103321034,0.8210332103321033,0.5106282567796228,0.8578778214829349,0.8688827331486612,0.8688827331486612,0.4190454293921476
32,"(268, 536, 321, 80)",0.001,1,0.07498942093324558,relu,0.7300843337199561,0.7509225092250923,0.7509225092250923,0.7289796097865028,0.7936426098045339,0.8130193905817175,0.8130193905817175,0.6940644132130668
32,"(268, 536, 321, 80)",0.001,1,0.07498942093324558,elu,0.7830615964231615,0.7988929889298891,0.7988929889298892,0.6346199086549142,0.8355033705509888,0.8522622345337025,0.8522622345337026,0.5992129963651132
32,"(268, 536, 321, 80)",0.001,1,0.31622776601683794,relu,0.07577197958323185,0.15867158671586715,0.15867158671586715,1.9672469268746091,0.0638516131102519,0.141735918744229,0.141735918744229,1.9684884061576589
32,"(268, 536, 321, 80)",0.001,1,0.31622776601683794,elu,0.07712416070657167,0.16605166051660517,0.16605166051660517,1.9342609745566197,0.07089435604991441,0.17266851338873498,0.17266851338873498,1.9337642638843
32,"(268, 536, 321, 80)",0.001,3,0.001,relu,0.791992994674428,0.7988929889298891,0.7988929889298892,0.5488080250915253,0.8597648765462801,0.866112650046168,0.866112650046168,0.41842583265090083
32,"(268, 536, 321, 80)",0.001,3,0.001,elu,0.8224993350643485,0.8302583025830258,0.8302583025830258,0.6343946880002254,0.8736000965140206,0.8818097876269622,0.8818097876269622,0.33482812915904864
32,"(268, 536, 321, 80)",0.001,3,0.004216965034285823,relu,0.7943456107466592,0.8062730627306273,0.8062730627306273,0.6849650514237512,0.8794440559760094,0.8850415512465374,0.8850415512465374,0.31056454085609464
32,"(268, 536, 321, 80)",0.001,3,0.004216965034285823,elu,0.8154785743685214,0.8265682656826568,0.8265682656826568,0.44339491316541296,0.87007390582623,0.8785780240073869,0.8785780240073869,0.37406924604870284
32,"(268, 536, 321, 80)",0.001,3,0.01778279410038923,relu,0.8238891372036944,0.8284132841328413,0.8284132841328413,0.4998573690343175,0.8634387162288262,0.8725761772853184,0.8725761772853186,0.4028803276438973
32,"(268, 536, 321, 80)",0.001,3,0.01778279410038923,elu,0.8141086790270915,0.8247232472324724,0.8247232472324724,0.4863716927491472,0.8677444139593121,0.8771929824561403,0.8771929824561403,0.4356238010626583
32,"(268, 536, 321, 80)",0.001,3,0.07498942093324558,relu,0.7375902921398232,0.7656826568265682,0.7656826568265682,0.8073522673276294,0.7521974196401606,0.7857802400738689,0.7857802400738689,0.7471448472260356
32,"(268, 536, 321, 80)",0.001,3,0.07498942093324558,elu,0.7862129273207236,0.8007380073800738,0.8007380073800738,0.6331145586885838,0.830907491703426,0.850877192982456,0.8508771929824561,0.6207171173870573
32,"(268, 536, 321, 80)",0.001,3,0.31622776601683794,relu,0.08870948358587506,0.11070110701107011,0.11070110701107011,1.9724067284764233,0.08712142270985332,0.09695290858725762,0.09695290858725762,1.9757365940211826
32,"(268, 536, 321, 80)",0.001,3,0.31622776601683794,elu,0.11429753668091187,0.14022140221402213,0.14022140221402213,1.9579695051166868,0.10445095055870257,0.12696214219759927,0.12696214219759927,1.9659060820007985
32,"(268, 536, 321, 80)",0.001,5,0.001,relu,0.8151704842938811,0.8173431734317345,0.8173431734317343,0.5358095177398794,0.863352977935339,0.8739612188365651,0.8739612188365651,0.4054487279400201
32,"(268, 536, 321, 80)",0.001,5,0.001,elu,0.8093806447111483,0.8136531365313654,0.8136531365313653,0.5547172635686843,0.8700631300639453,0.8781163434903049,0.8781163434903048,0.3873759014562391
32,"(268, 536, 321, 80)",0.001,5,0.004216965034285823,relu,0.7817708123597562,0.7988929889298891,0.7988929889298892,0.6788183518266933,0.8505642232029239,0.8619575253924283,0.8619575253924284,0.4355387892149724
32,"(268, 536, 321, 80)",0.001,5,0.004216965034285823,elu,0.7914780515928408,0.8025830258302583,0.8025830258302583,0.5104915449476737,0.8638239419197654,0.8739612188365651,0.8739612188365651,0.3669494402300446
